ID;Target
ID08139;1
ID08140;0
ID08141;0
ID08142;0
ID08143;0
ID08144;0
ID08145;1
ID08146;0
ID08147;0
ID08148;0
ID08149;1
ID08150;1
ID08151;0
ID08152;0
ID08153;1
ID08154;0
ID08155;1
ID08156;0
ID08157;0
ID08158;1
ID08159;0
ID08160;0
ID08161;0
ID08162;0
ID08163;0
ID08164;0
ID08165;0
ID08166;1
ID08167;0
ID08168;0
ID08169;0
ID08170;1
ID08171;0
ID08172;1
ID08173;0
ID08174;1
ID08175;1
ID08176;1
ID08177;1
ID08178;1
ID08179;0
ID08180;1
ID08181;0
ID08182;0
ID08183;1
ID08184;1
ID08185;1
ID08186;0
ID08187;0
ID08188;1
ID08189;0
ID08190;0
ID08191;1
ID08192;0
ID08193;0
ID08194;0
ID08195;1
ID08196;1
ID08197;0
ID08198;0
ID08199;0
ID08200;1
ID08201;0
ID08202;0
ID08203;0
ID08204;1
ID08205;0
ID08206;1
ID08207;0
ID08208;0
ID08209;0
ID08210;0
ID08211;0
ID08212;0
ID08213;1
ID08214;1
ID08215;0
ID08216;0
ID08217;1
ID08218;0
ID08219;1
ID08220;1
ID08221;0
ID08222;1
ID08223;1
ID08224;1
ID08225;0
ID08226;1
ID08227;1
ID08228;0
ID08229;0
ID08230;0
ID08231;0
ID08232;0
ID08233;1
ID08234;0
ID08235;0
ID08236;0
ID08237;1
ID08238;1
ID08239;0
ID08240;0
ID08241;1
ID08242;1
ID08243;0
ID08244;1
ID08245;1
ID08246;0
ID08247;0
ID08248;0
ID08249;0
ID08250;1
ID08251;0
ID08252;0
ID08253;1
ID08254;0
ID08255;0
ID08256;1
ID08257;1
ID08258;0
ID08259;1
ID08260;1
ID08261;0
ID08262;1
ID08263;0
ID08264;0
ID08265;0
ID08266;1
ID08267;1
ID08268;0
ID08269;0
ID08270;0
ID08271;0
ID08272;0
ID08273;0
ID08274;0
ID08275;0
ID08276;0
ID08277;0
ID08278;1
ID08279;0
ID08280;0
ID08281;0
ID08282;0
ID08283;0
ID08284;1
ID08285;1
ID08286;0
ID08287;0
ID08288;0
ID08289;0
ID08290;1
ID08291;0
ID08292;0
ID08293;0
ID08294;0
ID08295;0
ID08296;1
ID08297;0
ID08298;1
ID08299;0
ID08300;0
ID08301;0
ID08302;0
ID08303;1
ID08304;0
ID08305;0
ID08306;0
ID08307;1
ID08308;0
ID08309;0
ID08310;1
ID08311;0
ID08312;0
ID08313;0
ID08314;1
ID08315;0
ID08316;1
ID08317;0
ID08318;0
ID08319;0
ID08320;1
ID08321;1
ID08322;0
ID08323;1
ID08324;0
ID08325;0
ID08326;0
ID08327;0
ID08328;0
ID08329;0
ID08330;0
ID08331;0
ID08332;1
ID08333;1
ID08334;0
ID08335;1
ID08336;1
ID08337;0
ID08338;1
ID08339;0
ID08340;0
ID08341;0
ID08342;0
ID08343;1
ID08344;0
ID08345;0
ID08346;0
ID08347;0
ID08348;0
ID08349;0
ID08350;0
ID08351;0
ID08352;0
ID08353;1
ID08354;0
ID08355;0
ID08356;1
ID08357;0
ID08358;0
ID08359;0
ID08360;0
ID08361;0
ID08362;0
ID08363;1
ID08364;1
ID08365;0
ID08366;0
ID08367;0
ID08368;0
ID08369;0
ID08370;0
ID08371;0
ID08372;0
ID08373;1
ID08374;0
ID08375;1
ID08376;0
ID08377;1
ID08378;0
ID08379;0
ID08380;1
ID08381;0
ID08382;1
ID08383;1
ID08384;1
ID08385;1
ID08386;0
ID08387;0
ID08388;0
ID08389;0
ID08390;0
ID08391;0
ID08392;1
ID08393;0
ID08394;1
ID08395;0
ID08396;0
ID08397;1
ID08398;1
ID08399;0
ID08400;0
ID08401;0
ID08402;0
ID08403;0
ID08404;1
ID08405;1
ID08406;1
ID08407;0
ID08408;1
ID08409;0
ID08410;1
ID08411;0
ID08412;1
ID08413;1
ID08414;1
ID08415;0
ID08416;1
ID08417;1
ID08418;1
ID08419;0
ID08420;0
ID08421;0
ID08422;0
ID08423;0
ID08424;0
ID08425;1
ID08426;0
ID08427;0
ID08428;1
ID08429;1
ID08430;0
ID08431;1
ID08432;0
ID08433;1
ID08434;1
ID08435;1
ID08436;1
ID08437;1
ID08438;0
ID08439;0
ID08440;1
ID08441;1
ID08442;0
ID08443;0
ID08444;1
ID08445;0
ID08446;0
ID08447;0
ID08448;1
ID08449;0
ID08450;1
ID08451;1
ID08452;0
ID08453;1
ID08454;0
ID08455;1
ID08456;0
ID08457;1
ID08458;0
ID08459;1
ID08460;1
ID08461;1
ID08462;0
ID08463;0
ID08464;0
ID08465;1
ID08466;0
ID08467;1
ID08468;0
ID08469;0
ID08470;0
ID08471;0
ID08472;0
ID08473;0
ID08474;0
ID08475;0
ID08476;0
ID08477;0
ID08478;1
ID08479;0
ID08480;1
ID08481;0
ID08482;1
ID08483;1
ID08484;0
ID08485;0
ID08486;1
ID08487;0
ID08488;1
ID08489;0
ID08490;0
ID08491;0
ID08492;1
ID08493;0
ID08494;1
ID08495;0
ID08496;1
ID08497;1
ID08498;0
ID08499;1
ID08500;0
ID08501;0
ID08502;0
ID08503;0
ID08504;1
ID08505;0
ID08506;1
ID08507;0
ID08508;1
ID08509;0
ID08510;1
ID08511;1
ID08512;0
ID08513;1
ID08514;0
ID08515;1
ID08516;1
ID08517;1
ID08518;0
ID08519;0
ID08520;0
ID08521;0
ID08522;1
ID08523;1
ID08524;0
ID08525;1
ID08526;0
ID08527;0
ID08528;1
ID08529;0
ID08530;1
ID08531;1
ID08532;1
ID08533;0
ID08534;1
ID08535;0
ID08536;1
ID08537;0
ID08538;1
ID08539;1
ID08540;0
ID08541;0
ID08542;0
ID08543;0
ID08544;0
ID08545;0
ID08546;1
ID08547;1
ID08548;1
ID08549;0
ID08550;0
ID08551;0
ID08552;0
ID08553;1
ID08554;1
ID08555;1
ID08556;0
ID08557;0
ID08558;0
ID08559;0
ID08560;0
ID08561;0
ID08562;1
ID08563;0
ID08564;0
ID08565;1
ID08566;0
ID08567;1
ID08568;0
ID08569;1
ID08570;0
ID08571;0
ID08572;1
ID08573;0
ID08574;0
ID08575;0
ID08576;0
ID08577;1
ID08578;0
ID08579;0
ID08580;1
ID08581;0
ID08582;0
ID08583;1
ID08584;1
ID08585;0
ID08586;1
ID08587;0
ID08588;1
ID08589;1
ID08590;1
ID08591;1
ID08592;1
ID08593;0
ID08594;1
ID08595;0
ID08596;0
ID08597;1
ID08598;0
ID08599;0
ID08600;1
ID08601;0
ID08602;0
ID08603;1
ID08604;0
ID08605;0
ID08606;0
ID08607;1
ID08608;0
ID08609;1
ID08610;0
ID08611;1
ID08612;1
ID08613;1
ID08614;0
ID08615;0
ID08616;1
ID08617;0
ID08618;0
ID08619;0
ID08620;0
ID08621;1
ID08622;0
ID08623;1
ID08624;0
ID08625;0
ID08626;1
ID08627;0
ID08628;0
ID08629;1
ID08630;1
ID08631;0
ID08632;1
ID08633;1
ID08634;0
ID08635;1
ID08636;0
ID08637;1
ID08638;1
ID08639;0
ID08640;0
ID08641;0
ID08642;1
ID08643;0
ID08644;1
ID08645;1
ID08646;0
ID08647;0
ID08648;1
ID08649;0
ID08650;0
ID08651;1
ID08652;0
ID08653;0
ID08654;0
ID08655;0
ID08656;0
ID08657;0
ID08658;0
ID08659;1
ID08660;0
ID08661;0
ID08662;0
ID08663;0
ID08664;0
ID08665;0
ID08666;1
ID08667;1
ID08668;0
ID08669;1
ID08670;1
ID08671;0
ID08672;0
ID08673;1
ID08674;0
ID08675;0
ID08676;0
ID08677;0
ID08678;1
ID08679;0
ID08680;0
ID08681;0
ID08682;0
ID08683;0
ID08684;0
ID08685;1
ID08686;1
ID08687;1
ID08688;0
ID08689;0
ID08690;0
ID08691;0
ID08692;0
ID08693;0
ID08694;1
ID08695;0
ID08696;0
ID08697;1
ID08698;0
ID08699;1
ID08700;0
ID08701;0
ID08702;1
ID08703;0
ID08704;0
ID08705;1
ID08706;0
ID08707;0
ID08708;0
ID08709;1
ID08710;0
ID08711;0
ID08712;1
ID08713;0
ID08714;0
ID08715;1
ID08716;0
ID08717;0
ID08718;0
ID08719;0
ID08720;0
ID08721;0
ID08722;1
ID08723;1
ID08724;0
ID08725;0
ID08726;0
ID08727;0
ID08728;0
ID08729;0
ID08730;0
ID08731;0
ID08732;0
ID08733;0
ID08734;0
ID08735;0
ID08736;1
ID08737;0
ID08738;0
ID08739;0
ID08740;1
ID08741;0
ID08742;0
ID08743;1
ID08744;0
ID08745;0
ID08746;1
ID08747;0
ID08748;0
ID08749;0
ID08750;0
ID08751;0
ID08752;0
ID08753;1
ID08754;0
ID08755;1
ID08756;0
ID08757;0
ID08758;0
ID08759;0
ID08760;0
ID08761;0
ID08762;0
ID08763;1
ID08764;0
ID08765;0
ID08766;0
ID08767;0
ID08768;0
ID08769;0
ID08770;0
ID08771;0
ID08772;1
ID08773;0
ID08774;0
ID08775;0
ID08776;1
ID08777;1
ID08778;0
ID08779;0
ID08780;0
ID08781;0
ID08782;1
ID08783;1
ID08784;1
ID08785;0
ID08786;0
ID08787;0
ID08788;0
ID08789;0
ID08790;1
ID08791;0
ID08792;0
ID08793;0
ID08794;0
ID08795;0
ID08796;1
ID08797;0
ID08798;1
ID08799;1
ID08800;1
ID08801;0
ID08802;0
ID08803;0
ID08804;0
ID08805;0
ID08806;1
ID08807;1
ID08808;0
ID08809;1
ID08810;0
ID08811;0
ID08812;0
ID08813;0
ID08814;1
ID08815;1
ID08816;1
ID08817;0
ID08818;0
ID08819;0
ID08820;0
ID08821;0
ID08822;0
ID08823;0
ID08824;0
ID08825;0
ID08826;0
ID08827;0
ID08828;0
ID08829;0
ID08830;0
ID08831;0
ID08832;0
ID08833;0
ID08834;0
ID08835;0
ID08836;0
ID08837;1
ID08838;1
ID08839;0
ID08840;1
ID08841;0
ID08842;0
ID08843;1
ID08844;1
ID08845;0
ID08846;0
ID08847;0
ID08848;1
ID08849;0
ID08850;0
ID08851;0
ID08852;1
ID08853;0
ID08854;0
ID08855;1
ID08856;1
ID08857;0
ID08858;0
ID08859;0
ID08860;1
ID08861;1
ID08862;0
ID08863;0
ID08864;1
ID08865;1
ID08866;1
ID08867;1
ID08868;0
ID08869;0
ID08870;0
ID08871;0
ID08872;0
ID08873;0
ID08874;1
ID08875;0
ID08876;0
ID08877;0
ID08878;0
ID08879;0
ID08880;0
ID08881;0
ID08882;1
ID08883;1
ID08884;0
ID08885;1
ID08886;1
ID08887;1
ID08888;0
ID08889;0
ID08890;1
ID08891;0
ID08892;0
ID08893;1
ID08894;1
ID08895;1
ID08896;1
ID08897;1
ID08898;0
ID08899;0
ID08900;1
ID08901;0
ID08902;0
ID08903;0
ID08904;0
ID08905;1
ID08906;1
ID08907;0
ID08908;1
ID08909;0
ID08910;1
ID08911;0
ID08912;1
ID08913;0
ID08914;0
ID08915;0
ID08916;1
ID08917;0
ID08918;0
ID08919;0
ID08920;1
ID08921;1
ID08922;0
ID08923;0
ID08924;0
ID08925;0
ID08926;0
ID08927;1
ID08928;0
ID08929;1
ID08930;1
ID08931;0
ID08932;1
ID08933;0
ID08934;0
ID08935;0
ID08936;1
ID08937;1
ID08938;1
ID08939;1
ID08940;1
ID08941;1
ID08942;1
ID08943;0
ID08944;1
ID08945;0
ID08946;0
ID08947;0
ID08948;0
ID08949;1
ID08950;0
ID08951;1
ID08952;0
ID08953;1
ID08954;1
ID08955;1
ID08956;0
ID08957;0
ID08958;0
ID08959;1
ID08960;0
ID08961;1
ID08962;0
ID08963;0
ID08964;0
ID08965;1
ID08966;0
ID08967;0
ID08968;0
ID08969;0
ID08970;0
ID08971;1
ID08972;0
ID08973;0
ID08974;1
ID08975;1
ID08976;1
ID08977;1
ID08978;0
ID08979;0
ID08980;0
ID08981;1
ID08982;0
ID08983;0
ID08984;0
ID08985;0
ID08986;0
ID08987;0
ID08988;0
ID08989;0
ID08990;0
ID08991;0
ID08992;0
ID08993;1
ID08994;0
ID08995;0
ID08996;1
ID08997;0
ID08998;1
ID08999;1
ID09000;0
ID09001;0
ID09002;1
ID09003;1
ID09004;0
ID09005;0
ID09006;0
ID09007;1
ID09008;0
ID09009;0
ID09010;1
ID09011;0
ID09012;1
ID09013;1
ID09014;0
ID09015;0
ID09016;0
ID09017;0
ID09018;1
ID09019;0
ID09020;0
ID09021;0
ID09022;0
ID09023;1
ID09024;0
ID09025;0
ID09026;1
ID09027;0
ID09028;0
ID09029;1
ID09030;0
ID09031;1
ID09032;1
ID09033;1
ID09034;0
ID09035;1
ID09036;0
ID09037;0
ID09038;0
ID09039;0
ID09040;1
ID09041;1
ID09042;0
ID09043;0
ID09044;1
ID09045;0
ID09046;0
ID09047;1
ID09048;0
ID09049;1
ID09050;0
ID09051;0
ID09052;1
ID09053;1
ID09054;1
ID09055;0
ID09056;0
ID09057;1
ID09058;1
ID09059;0
ID09060;0
ID09061;0
ID09062;1
ID09063;1
ID09064;0
ID09065;0
ID09066;1
ID09067;0
ID09068;0
ID09069;0
ID09070;0
ID09071;1
ID09072;0
ID09073;0
ID09074;1
ID09075;0
ID09076;1
ID09077;0
ID09078;1
ID09079;0
ID09080;1
ID09081;1
ID09082;0
ID09083;0
ID09084;1
ID09085;1
ID09086;1
ID09087;0
ID09088;0
ID09089;1
ID09090;0
ID09091;1
ID09092;0
ID09093;0
ID09094;0
ID09095;0
ID09096;0
ID09097;1
ID09098;0
ID09099;0
ID09100;0
ID09101;1
ID09102;0
ID09103;0
ID09104;0
ID09105;0
ID09106;0
ID09107;0
ID09108;1
ID09109;0
ID09110;0
ID09111;0
ID09112;0
ID09113;0
ID09114;0
ID09115;0
ID09116;0
ID09117;0
ID09118;1
ID09119;0
ID09120;1
ID09121;1
ID09122;0
ID09123;0
ID09124;1
ID09125;0
ID09126;0
ID09127;0
ID09128;0
ID09129;0
ID09130;1
ID09131;0
ID09132;1
ID09133;0
ID09134;0
ID09135;0
ID09136;1
ID09137;1
ID09138;0
ID09139;0
ID09140;1
ID09141;0
ID09142;0
ID09143;1
ID09144;0
ID09145;1
ID09146;0
ID09147;1
ID09148;0
ID09149;1
ID09150;1
ID09151;0
ID09152;0
ID09153;0
ID09154;1
ID09155;0
ID09156;0
ID09157;0
ID09158;1
ID09159;1
ID09160;0
ID09161;1
ID09162;0
ID09163;1
ID09164;1
ID09165;0
ID09166;1
ID09167;1
ID09168;0
ID09169;0
ID09170;0
ID09171;0
ID09172;1
ID09173;0
ID09174;1
ID09175;1
ID09176;0
ID09177;0
ID09178;0
ID09179;0
ID09180;1
ID09181;0
ID09182;0
ID09183;0
ID09184;0
ID09185;1
ID09186;0
ID09187;0
ID09188;1
ID09189;0
ID09190;0
ID09191;0
ID09192;1
ID09193;0
ID09194;1
ID09195;0
ID09196;1
ID09197;0
ID09198;0
ID09199;0
ID09200;1
ID09201;0
ID09202;0
ID09203;0
ID09204;1
ID09205;1
ID09206;0
ID09207;1
ID09208;1
ID09209;0
ID09210;1
ID09211;0
ID09212;1
ID09213;0
ID09214;1
ID09215;1
ID09216;0
ID09217;0
ID09218;1
ID09219;0
ID09220;1
ID09221;0
ID09222;0
ID09223;0
ID09224;1
ID09225;0
ID09226;0
ID09227;1
ID09228;0
ID09229;1
ID09230;0
ID09231;0
ID09232;0
ID09233;1
ID09234;1
ID09235;0
ID09236;1
ID09237;1
ID09238;0
ID09239;0
ID09240;0
ID09241;0
ID09242;0
ID09243;1
ID09244;0
ID09245;0
ID09246;1
ID09247;1
ID09248;1
ID09249;0
ID09250;1
ID09251;0
ID09252;1
ID09253;0
ID09254;0
ID09255;0
ID09256;1
ID09257;1
ID09258;0
ID09259;0
ID09260;1
ID09261;0
ID09262;1
ID09263;0
ID09264;0
ID09265;0
ID09266;0
ID09267;0
ID09268;0
ID09269;0
ID09270;1
ID09271;0
ID09272;0
ID09273;0
ID09274;1
ID09275;1
ID09276;1
ID09277;1
ID09278;0
ID09279;0
ID09280;1
ID09281;0
ID09282;0
ID09283;0
ID09284;0
ID09285;1
ID09286;0
ID09287;0
ID09288;1
ID09289;0
ID09290;0
ID09291;1
ID09292;1
ID09293;1
ID09294;0
ID09295;0
ID09296;0
ID09297;0
ID09298;0
ID09299;0
ID09300;1
ID09301;0
ID09302;1
ID09303;0
ID09304;0
ID09305;1
ID09306;0
ID09307;0
ID09308;0
ID09309;1
ID09310;0
ID09311;0
ID09312;0
ID09313;0
ID09314;0
ID09315;1
ID09316;1
ID09317;1
ID09318;1
ID09319;0
ID09320;0
ID09321;0
ID09322;0
ID09323;0
ID09324;0
ID09325;0
ID09326;1
ID09327;0
ID09328;0
ID09329;1
ID09330;0
ID09331;0
ID09332;0
ID09333;0
ID09334;0
ID09335;0
ID09336;0
ID09337;1
ID09338;0
ID09339;0
ID09340;0
ID09341;0
ID09342;0
ID09343;0
ID09344;0
ID09345;0
ID09346;0
ID09347;0
ID09348;0
ID09349;0
ID09350;0
ID09351;1
ID09352;0
ID09353;0
ID09354;0
ID09355;1
ID09356;0
ID09357;0
ID09358;1
ID09359;0
ID09360;0
ID09361;0
ID09362;0
ID09363;1
ID09364;0
ID09365;0
ID09366;0
ID09367;1
ID09368;1
ID09369;0
ID09370;1
ID09371;0
ID09372;0
ID09373;0
ID09374;0
ID09375;0
ID09376;0
ID09377;0
ID09378;1
ID09379;0
ID09380;0
ID09381;0
ID09382;0
ID09383;1
ID09384;0
ID09385;0
ID09386;1
ID09387;0
ID09388;1
ID09389;1
ID09390;0
ID09391;0
ID09392;1
ID09393;1
ID09394;0
ID09395;1
ID09396;1
ID09397;0
ID09398;0
ID09399;0
ID09400;0
ID09401;0
ID09402;0
ID09403;1
ID09404;1
ID09405;1
ID09406;0
ID09407;1
ID09408;0
ID09409;1
ID09410;1
ID09411;1
ID09412;0
ID09413;0
ID09414;1
ID09415;1
ID09416;0
ID09417;0
ID09418;1
ID09419;0
ID09420;0
ID09421;0
ID09422;1
ID09423;0
ID09424;0
ID09425;0
ID09426;0
ID09427;0
ID09428;0
ID09429;0
ID09430;0
ID09431;1
ID09432;0
ID09433;1
ID09434;1
ID09435;1
ID09436;0
ID09437;0
ID09438;0
ID09439;0
ID09440;0
ID09441;1
ID09442;0
ID09443;0
ID09444;0
ID09445;0
ID09446;1
ID09447;0
ID09448;1
ID09449;0
ID09450;1
ID09451;1
ID09452;0
ID09453;1
ID09454;0
ID09455;1
ID09456;1
ID09457;0
ID09458;0
ID09459;0
ID09460;0
ID09461;0
ID09462;0
ID09463;1
ID09464;1
ID09465;0
ID09466;1
ID09467;0
ID09468;0
ID09469;0
ID09470;0
ID09471;1
ID09472;1
ID09473;1
ID09474;0
ID09475;0
ID09476;0
ID09477;0
ID09478;0
ID09479;1
ID09480;1
ID09481;1
ID09482;1
ID09483;0
ID09484;0
ID09485;0
ID09486;0
ID09487;1
ID09488;0
ID09489;1
ID09490;0
ID09491;1
ID09492;1
ID09493;0
ID09494;0
ID09495;0
ID09496;0
ID09497;1
ID09498;1
ID09499;0
ID09500;0
ID09501;0
ID09502;0
ID09503;0
ID09504;0
ID09505;1
ID09506;0
ID09507;0
ID09508;0
ID09509;0
ID09510;0
ID09511;0
ID09512;0
ID09513;0
ID09514;0
ID09515;0
ID09516;1
ID09517;0
ID09518;1
ID09519;0
ID09520;0
ID09521;0
ID09522;0
ID09523;0
ID09524;0
ID09525;0
ID09526;0
ID09527;1
ID09528;1
ID09529;0
ID09530;0
ID09531;0
ID09532;1
ID09533;1
ID09534;1
ID09535;1
ID09536;1
ID09537;0
ID09538;1
ID09539;1
ID09540;1
ID09541;0
ID09542;1
ID09543;0
ID09544;1
ID09545;0
ID09546;0
ID09547;0
ID09548;1
ID09549;1
ID09550;0
ID09551;0
ID09552;0
ID09553;0
ID09554;0
ID09555;1
ID09556;1
ID09557;1
ID09558;0
ID09559;0
ID09560;1
ID09561;0
ID09562;0
ID09563;0
ID09564;0
ID09565;1
ID09566;0
ID09567;0
ID09568;0
ID09569;0
ID09570;0
ID09571;1
ID09572;1
ID09573;1
ID09574;0
ID09575;1
ID09576;1
ID09577;0
ID09578;0
ID09579;0
ID09580;0
ID09581;0
ID09582;0
ID09583;0
ID09584;0
ID09585;0
ID09586;0
ID09587;1
ID09588;0
ID09589;1
ID09590;0
ID09591;1
ID09592;1
ID09593;0
ID09594;1
ID09595;0
ID09596;0
ID09597;0
ID09598;1
ID09599;1
ID09600;1
ID09601;1
ID09602;0
ID09603;1
ID09604;0
ID09605;1
ID09606;1
ID09607;0
ID09608;0
ID09609;0
ID09610;1
ID09611;0
ID09612;0
ID09613;0
ID09614;0
ID09615;1
ID09616;0
ID09617;1
ID09618;1
ID09619;0
ID09620;0
ID09621;1
ID09622;0
ID09623;0
ID09624;0
ID09625;0
ID09626;0
ID09627;0
ID09628;1
ID09629;0
ID09630;0
ID09631;0
ID09632;0
ID09633;0
ID09634;1
ID09635;1
ID09636;0
ID09637;0
ID09638;0
ID09639;1
ID09640;0
ID09641;0
ID09642;0
ID09643;0
ID09644;0
ID09645;0
ID09646;1
ID09647;0
ID09648;1
ID09649;0
ID09650;0
ID09651;0
ID09652;0
ID09653;0
ID09654;0
ID09655;0
ID09656;0
ID09657;1
ID09658;1
ID09659;0
ID09660;0
ID09661;0
ID09662;0
ID09663;0
ID09664;0
ID09665;0
ID09666;0
ID09667;1
ID09668;0
ID09669;1
ID09670;1
ID09671;1
ID09672;1
ID09673;1
ID09674;0
ID09675;1
ID09676;0
ID09677;1
ID09678;1
ID09679;0
ID09680;1
ID09681;0
ID09682;1
ID09683;0
ID09684;0
ID09685;0
ID09686;1
ID09687;0
ID09688;0
ID09689;1
ID09690;0
ID09691;0
ID09692;0
ID09693;1
ID09694;1
ID09695;0
ID09696;0
ID09697;1
ID09698;0
ID09699;0
ID09700;0
ID09701;0
ID09702;0
ID09703;0
ID09704;0
ID09705;0
ID09706;0
ID09707;1
ID09708;0
ID09709;0
ID09710;0
ID09711;0
ID09712;0
ID09713;0
ID09714;0
ID09715;1
ID09716;0
ID09717;1
ID09718;0
ID09719;0
ID09720;0
ID09721;0
ID09722;1
ID09723;0
ID09724;0
ID09725;0
ID09726;0
ID09727;0
ID09728;0
ID09729;1
ID09730;0
ID09731;0
ID09732;0
ID09733;0
ID09734;1
ID09735;0
ID09736;0
ID09737;0
ID09738;0
ID09739;0
ID09740;0
ID09741;1
ID09742;0
ID09743;1
ID09744;0
ID09745;0
ID09746;1
ID09747;1
ID09748;0
ID09749;1
ID09750;0
ID09751;0
ID09752;1
ID09753;1
ID09754;0
ID09755;1
ID09756;1
ID09757;0
ID09758;1
ID09759;0
ID09760;0
ID09761;0
ID09762;0
ID09763;1
ID09764;1
ID09765;0
ID09766;0
ID09767;0
ID09768;0
ID09769;0
ID09770;1
ID09771;0
ID09772;0
ID09773;1
ID09774;0
ID09775;1
ID09776;0
ID09777;0
ID09778;0
ID09779;0
ID09780;0
ID09781;0
ID09782;1
ID09783;0
ID09784;0
ID09785;0
ID09786;0
ID09787;0
ID09788;0
ID09789;0
ID09790;0
ID09791;0
ID09792;0
ID09793;1
ID09794;0
ID09795;0
ID09796;0
ID09797;1
ID09798;0
ID09799;1
ID09800;0
ID09801;0
ID09802;1
ID09803;0
ID09804;0
ID09805;1
ID09806;1
ID09807;0
ID09808;0
ID09809;0
ID09810;1
ID09811;0
ID09812;1
ID09813;1
ID09814;0
ID09815;0
ID09816;0
ID09817;0
ID09818;0
ID09819;0
ID09820;1
ID09821;1
ID09822;1
ID09823;0
ID09824;1
ID09825;0
ID09826;0
ID09827;0
ID09828;0
ID09829;1
ID09830;1
ID09831;1
ID09832;0
ID09833;0
ID09834;0
ID09835;0
ID09836;0
ID09837;1
ID09838;0
ID09839;0
ID09840;0
ID09841;0
ID09842;1
ID09843;0
ID09844;0
ID09845;1
ID09846;0
ID09847;1
ID09848;0
ID09849;1
ID09850;0
ID09851;0
ID09852;0
ID09853;1
ID09854;1
ID09855;1
ID09856;1
ID09857;0
ID09858;0
ID09859;1
ID09860;0
ID09861;1
ID09862;0
ID09863;1
ID09864;0
ID09865;1
ID09866;0
ID09867;0
ID09868;1
ID09869;1
ID09870;1
ID09871;0
ID09872;1
ID09873;0
ID09874;0
ID09875;0
ID09876;0
ID09877;1
ID09878;1
ID09879;0
ID09880;1
ID09881;0
ID09882;0
ID09883;0
ID09884;0
ID09885;1
ID09886;1
ID09887;0
ID09888;1
ID09889;0
ID09890;0
ID09891;0
ID09892;0
ID09893;0
ID09894;1
ID09895;0
ID09896;1
ID09897;1
ID09898;1
ID09899;1
ID09900;0
ID09901;1
ID09902;1
ID09903;0
ID09904;0
ID09905;0
ID09906;1
ID09907;0
ID09908;1
ID09909;1
ID09910;1
ID09911;1
ID09912;0
ID09913;0
ID09914;1
ID09915;1
ID09916;1
ID09917;0
ID09918;1
ID09919;0
ID09920;1
ID09921;0
ID09922;1
ID09923;0
ID09924;1
ID09925;0
ID09926;0
ID09927;0
ID09928;1
ID09929;0
ID09930;1
ID09931;0
ID09932;0
ID09933;0
ID09934;0
ID09935;1
ID09936;0
ID09937;0
ID09938;1
ID09939;0
ID09940;1
ID09941;1
ID09942;0
ID09943;1
ID09944;0
ID09945;0
ID09946;1
ID09947;1
ID09948;0
ID09949;0
ID09950;1
ID09951;1
ID09952;0
ID09953;0
ID09954;0
ID09955;0
ID09956;1
ID09957;1
ID09958;1
ID09959;1
ID09960;1
ID09961;0
ID09962;0
ID09963;1
ID09964;0
ID09965;1
ID09966;1
ID09967;0
ID09968;0
ID09969;0
ID09970;1
ID09971;0
ID09972;0
ID09973;1
ID09974;0
ID09975;1
ID09976;1
ID09977;1
ID09978;0
ID09979;1
ID09980;1
ID09981;1
ID09982;0
ID09983;0
ID09984;0
ID09985;1
ID09986;0
ID09987;1
ID09988;0
ID09989;0
ID09990;0
ID09991;0
ID09992;0
ID09993;0
ID09994;0
ID09995;0
ID09996;1
ID09997;1
ID09998;0
ID09999;0
ID10000;1
ID10001;0
ID10002;0
ID10003;0
ID10004;0
ID10005;1
ID10006;0
ID10007;0
ID10008;0
ID10009;0
ID10010;1
ID10011;0
ID10012;0
ID10013;0
ID10014;0
ID10015;0
ID10016;0
ID10017;0
ID10018;0
ID10019;0
ID10020;0
ID10021;0
ID10022;0
ID10023;0
ID10024;0
ID10025;1
ID10026;0
ID10027;0
ID10028;0
ID10029;1
ID10030;1
ID10031;1
ID10032;0
ID10033;0
ID10034;1
ID10035;1
ID10036;0
ID10037;1
ID10038;1
ID10039;0
ID10040;0
ID10041;0
ID10042;0
ID10043;0
ID10044;0
ID10045;0
ID10046;0
ID10047;0
ID10048;0
ID10049;0
ID10050;1
ID10051;1
ID10052;0
ID10053;0
ID10054;0
ID10055;1
ID10056;0
ID10057;0
ID10058;0
ID10059;0
ID10060;0
ID10061;0
ID10062;0
ID10063;0
ID10064;0
ID10065;0
ID10066;0
ID10067;1
ID10068;0
ID10069;0
ID10070;0
ID10071;1
ID10072;0
ID10073;0
ID10074;1
ID10075;1
ID10076;0
ID10077;0
ID10078;0
ID10079;0
ID10080;1
ID10081;1
ID10082;0
ID10083;0
ID10084;0
ID10085;0
ID10086;0
ID10087;1
ID10088;0
ID10089;0
ID10090;0
ID10091;0
ID10092;1
ID10093;0
ID10094;1
ID10095;0
ID10096;0
ID10097;0
ID10098;0
ID10099;0
ID10100;1
ID10101;0
ID10102;0
ID10103;0
ID10104;1
ID10105;0
ID10106;0
ID10107;1
ID10108;1
ID10109;0
ID10110;1
ID10111;0
ID10112;1
ID10113;1
ID10114;1
ID10115;0
ID10116;1
ID10117;0
ID10118;0
ID10119;0
ID10120;0
ID10121;0
ID10122;0
ID10123;0
ID10124;1
ID10125;1
ID10126;0
ID10127;0
ID10128;0
ID10129;1
ID10130;0
ID10131;1
ID10132;1
ID10133;0
ID10134;1
ID10135;0
ID10136;1
ID10137;0
